Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,MeanWorkingHours,WorkDays,OverTimeFrequency
25,No,Travel_Rarely,Research & Development,18,2,Life Sciences,677,Male,1,Research Scientist,Single,36220,1.0,25,0,2.0,0,2,2,1,3,4,4.0,2.0,2.0,7.983291427203065,232,0.5
32,No,Travel_Rarely,Research & Development,10,4,Other,678,Female,1,Sales Executive,Married,42330,1.0,11,0,10.0,5,10,0,8,3,3,3.0,4.0,4.0,6.8052459618208525,227,0.0
45,No,Travel_Frequently,Research & Development,19,3,Medical,679,Male,3,Laboratory Technician,Single,36810,3.0,17,1,22.0,2,0,0,0,3,3,3.0,2.0,3.0,6.02348317196865,241,0.0
39,No,Travel_Rarely,Sales,29,1,Marketing,680,Female,1,Laboratory Technician,Divorced,54600,6.0,13,2,21.0,3,19,15,2,3,3,3.0,2.0,3.0,8.390134335154826,244,0.9016393442622951
58,No,Travel_Rarely,Research & Development,27,3,Other,681,Male,2,Laboratory Technician,Divorced,21870,1.0,18,1,2.0,1,2,2,2,1,3,1.0,3.0,3.0,6.035505604288499,228,0.0
32,Yes,Travel_Rarely,Research & Development,5,3,Technical Degree,682,Female,1,Sales Executive,Married,96020,1.0,13,1,10.0,3,10,1,1,3,3,4.0,3.0,3.0,6.4912324929972,238,0.0
39,Yes,Travel_Rarely,Research & Development,18,2,Life Sciences,683,Male,2,Laboratory Technician,Single,28360,0.0,20,0,6.0,3,5,0,3,2,4,3.0,1.0,3.0,7.722481634527089,242,0.19421487603305784
30,No,Travel_Rarely,Sales,9,1,Marketing,684,Male,4,Research Director,Married,40890,0.0,18,0,10.0,2,9,6,7,4,3,1.0,4.0,3.0,6.226381856540084,237,0.0
36,No,Travel_Rarely,Sales,1,3,Marketing,685,Male,2,Sales Executive,Married,166270,3.0,12,0,10.0,5,7,1,7,2,3,4.0,3.0,3.0,6.7228310185185185,240,0.0
46,No,Travel_Rarely,Sales,4,3,Medical,686,Male,1,Research Scientist,Single,26190,6.0,12,1,10.0,3,7,5,7,2,3,4.0,1.0,4.0,7.708216807909605,236,0.1483050847457627
28,No,Non-Travel,Research & Development,1,3,Medical,687,Male,5,Sales Executive,Married,56790,0.0,13,0,10.0,2,9,7,5,2,3,3.0,4.0,3.0,8.013723628691983,237,0.4978902953586498
50,No,Travel_Rarely,Research & Development,20,2,Medical,688,Female,5,Laboratory Technician,Married,154020,4.0,21,0,25.0,3,3,1,2,2,4,4.0,1.0,3.0,10.404741297091082,233,1.0
40,Yes,Travel_Rarely,Sales,8,1,Other,689,Male,1,Laboratory Technician,Single,59850,2.0,13,3,9.0,1,5,1,0,2,3,4.0,2.0,3.0,9.801315667131567,239,1.0
52,Yes,Travel_Rarely,Research & Development,3,2,Technical Degree,690,Male,3,Laboratory Technician,Single,25790,9.0,19,1,10.0,1,8,7,7,3,3,2.0,2.0,2.0,9.974500466853408,238,1.0
30,No,Travel_Rarely,Research & Development,6,4,Medical,691,Female,1,Sales Executive,Married,30410,1.0,11,1,9.0,2,9,0,8,2,3,2.0,1.0,3.0,10.40651183970856,244,1.0
39,No,Travel_Rarely,Research & Development,26,1,Medical,692,Male,2,Healthcare Representative,Single,34470,0.0,14,0,9.0,5,8,1,7,3,3,1.0,3.0,3.0,6.005927823315118,244,0.0
31,No,Non-Travel,Research & Development,1,2,Medical,693,Male,1,Sales Executive,Divorced,195130,1.0,12,1,10.0,1,10,9,6,2,3,4.0,3.0,2.0,10.098737922705313,230,1.0
41,No,Non-Travel,Sales,6,3,Life Sciences,694,Female,1,Research Director,Single,27730,1.0,11,0,19.0,3,19,11,9,3,3,3.0,2.0,3.0,7.8250969827586205,232,0.25862068965517243
31,Yes,Travel_Frequently,Research & Development,3,1,Life Sciences,695,Male,1,Sales Executive,Single,71040,1.0,14,1,3.0,3,3,2,2,3,3,4.0,2.0,4.0,9.078821513002364,235,1.0
44,Yes,Travel_Rarely,Sales,5,3,Life Sciences,696,Male,1,Laboratory Technician,Married,63220,4.0,11,1,10.0,2,3,1,2,3,3,1.0,1.0,4.0,5.984569383794275,229,0.0
42,No,Non-Travel,Research & Development,4,3,Life Sciences,697,Male,2,Laboratory Technician,Married,20830,0.0,12,2,21.0,3,20,2,10,2,3,3.0,3.0,2.0,9.682367503486752,239,1.0
55,No,Travel_Rarely,Sales,11,3,Technical Degree,698,Male,2,Manufacturing Director,Married,83810,4.0,15,1,23.0,3,19,9,11,3,3,4.0,3.0,3.0,6.600917397660819,228,0.0
56,No,Travel_Rarely,Sales,3,2,Medical,699,Female,3,Manufacturing Director,Single,26910,6.0,16,1,36.0,6,7,7,7,3,3,4.0,2.0,3.0,8.004705459770115,232,0.49137931034482757
40,No,Non-Travel,Research & Development,1,1,Life Sciences,700,Male,1,Laboratory Technician,Divorced,42860,9.0,15,0,6.0,6,4,0,0,3,3,3.0,3.0,3.0,7.306210648148149,240,0.008333333333333333
34,No,Travel_Rarely,Research & Development,3,2,Technical Degree,701,Male,2,Research Director,Divorced,26590,0.0,24,3,10.0,2,9,1,6,3,4,4.0,4.0,2.0,7.3776290097629,239,0.016736401673640166
40,No,Travel_Rarely,Sales,4,3,Medical,702,Male,2,Sales Executive,Single,94340,1.0,13,1,9.0,3,9,8,8,2,3,3.0,4.0,3.0,5.978105646630238,244,0.0
41,No,Travel_Frequently,Sales,1,4,Other,703,Female,2,Healthcare Representative,Divorced,55610,0.0,11,0,10.0,2,9,1,7,2,3,3.0,1.0,3.0,7.670687943262411,235,0.12340425531914893
35,No,Travel_Frequently,Sales,1,2,Technical Degree,704,Male,2,Manager,Single,66460,1.0,13,1,9.0,2,9,1,1,2,3,3.0,3.0,3.0,9.504919278252613,234,1.0
51,No,Travel_Rarely,Sales,18,2,Life Sciences,705,Male,4,Manufacturing Director,Divorced,77250,1.0,13,1,33.0,2,33,0,10,3,3,3.0,2.0,3.0,9.523341503267973,238,1.0
38,No,Travel_Rarely,Sales,2,4,Life Sciences,706,Female,1,Research Scientist,Divorced,107250,3.0,18,0,11.0,5,7,1,7,2,3,2.0,1.0,3.0,6.590448898265354,237,0.0
34,No,Travel_Rarely,Sales,4,3,Life Sciences,707,Male,2,Research Scientist,Single,88470,1.0,16,0,10.0,3,10,9,6,4,3,3.0,1.0,4.0,7.251989325570111,229,0.004366812227074236
25,No,Travel_Rarely,Research & Development,6,2,Medical,708,Female,4,Research Scientist,Married,20450,3.0,19,0,7.0,3,3,1,2,3,3,4.0,4.0,2.0,6.313608663729808,227,0.0
58,Yes,Travel_Rarely,Sales,1,4,Technical Degree,709,Male,2,Sales Executive,Married,10090,7.0,13,2,31.0,3,10,5,9,4,3,3.0,1.0,2.0,8.509759825327512,229,0.9606986899563319
40,No,Travel_Rarely,Research & Development,14,4,Medical,710,Female,1,Research Scientist,Married,33480,3.0,22,0,7.0,2,4,0,3,1,4,2.0,2.0,3.0,6.106740984405459,228,0.0
36,No,Travel_Frequently,Sales,16,2,Life Sciences,711,Male,1,Research Scientist,Married,12810,2.0,11,0,17.0,2,15,6,13,3,3,1.0,1.0,2.0,6.106379392212726,234,0.0
48,No,Travel_Rarely,Research & Development,2,1,Life Sciences,712,Male,2,Research Scientist,Single,28190,1.0,20,0,11.0,2,10,0,8,2,4,4.0,4.0,3.0,7.624390495867768,242,0.128099173553719
27,No,Travel_Rarely,Research & Development,2,3,Life Sciences,713,Female,2,Laboratory Technician,Married,48510,8.0,18,0,5.0,2,1,0,0,3,3,3.0,4.0,3.0,7.117143189214319,239,0.0
51,No,Travel_Rarely,Research & Development,4,1,Medical,714,Female,3,Manufacturing Director,Single,40280,3.0,14,0,29.0,3,5,0,3,3,3,4.0,2.0,2.0,7.469346549192364,227,0.02643171806167401
18,No,Non-Travel,Research & Development,1,4,Medical,715,Male,2,Sales Executive,Single,27200,1.0,22,1,0.0,2,0,0,0,3,4,4.0,4.0,4.0,7.89032786885246,244,0.35655737704918034
35,No,Travel_Rarely,Research & Development,1,4,Other,716,Female,2,Research Director,Married,81200,0.0,13,0,10.0,2,9,0,0,2,3,4.0,4.0,3.0,7.175936438622027,229,0.004366812227074236
27,No,Travel_Frequently,Research & Development,26,4,Medical,717,Female,1,Research Director,Single,46470,3.0,17,0,8.0,3,6,0,0,4,3,4.0,4.0,3.0,7.3589580403188,237,0.008438818565400843
55,Yes,Travel_Rarely,Research & Development,19,3,Technical Degree,718,Male,1,Human Resources,Single,46800,6.0,14,3,24.0,0,19,3,8,4,3,1.0,3.0,2.0,8.709841106538637,243,0.9876543209876543
56,No,Travel_Rarely,Research & Development,24,4,Life Sciences,719,Male,2,Laboratory Technician,Married,32210,4.0,15,2,33.0,2,19,15,9,3,3,4.0,2.0,3.0,10.396509456264775,235,1.0
34,No,Non-Travel,Sales,1,2,Life Sciences,720,Male,2,Research Scientist,Divorced,86210,1.0,17,1,5.0,1,5,0,0,3,3,1.0,3.0,3.0,6.400724121557455,234,0.0
40,No,Travel_Rarely,Research & Development,3,3,Life Sciences,721,Male,2,Sales Executive,Divorced,45770,5.0,11,1,15.0,3,12,11,8,2,3,2.0,3.0,3.0,6.503203860640302,236,0.0
34,No,Travel_Rarely,Research & Development,5,3,Life Sciences,722,Male,1,Research Scientist,Married,45530,4.0,18,1,10.0,2,8,7,7,4,3,2.0,3.0,3.0,7.227850189933522,234,0.0
31,Yes,Travel_Frequently,Research & Development,2,2,Medical,723,Female,2,Manufacturing Director,Single,53960,7.0,17,1,3.0,2,1,0,0,1,3,3.0,4.0,4.0,7.686837068160597,238,0.13445378151260504
35,Yes,Travel_Frequently,Research & Development,1,2,Medical,724,Male,1,Manufacturing Director,Married,67960,0.0,13,0,5.0,2,4,3,2,3,3,4.0,3.0,2.0,9.13640848317197,241,1.0
38,No,Travel_Frequently,Research & Development,7,3,Medical,725,Female,2,Sales Representative,Divorced,76250,1.0,15,0,4.0,2,4,0,3,2,3,4.0,3.0,3.0,6.3929461651917405,226,0.0
34,No,Travel_Rarely,Research & Development,10,4,Other,726,Female,2,Laboratory Technician,Single,74120,1.0,24,0,14.0,4,14,4,11,3,4,3.0,4.0,4.0,7.911889604196471,233,0.3562231759656652
28,No,Travel_Rarely,Research & Development,2,3,Life Sciences,727,Female,2,Healthcare Representative,Married,111590,1.0,12,0,5.0,2,5,0,4,3,3,3.0,1.0,3.0,6.722281576448243,234,0.0
31,Yes,Travel_Rarely,Research & Development,15,2,Life Sciences,728,Male,2,Sales Executive,Married,49600,1.0,15,0,10.0,3,10,6,7,2,3,4.0,3.0,2.0,10.895542770804276,239,1.0
39,No,Travel_Rarely,Research & Development,17,4,Technical Degree,729,Female,2,Healthcare Representative,Married,104750,3.0,11,1,8.0,3,5,1,4,3,3,1.0,4.0,4.0,10.252200854700854,247,1.0
51,No,Travel_Frequently,Research & Development,20,3,Medical,730,Male,2,Sales Executive,Married,148140,2.0,11,1,14.0,2,4,3,2,2,3,2.0,2.0,3.0,7.1118498301795245,229,0.0
41,No,Travel_Frequently,Research & Development,1,3,Life Sciences,731,Male,4,Sales Executive,Divorced,191410,3.0,12,1,12.0,2,6,3,3,3,3,4.0,4.0,2.0,10.680777310924368,238,1.0
37,No,Travel_Rarely,Research & Development,2,2,Medical,732,Female,1,Healthcare Representative,Married,54050,7.0,15,0,8.0,3,6,1,3,4,3,3.0,3.0,3.0,10.397079831932773,238,1.0
33,No,Travel_Frequently,Research & Development,2,3,Medical,733,Female,1,Sales Executive,Married,87930,6.0,17,0,8.0,2,5,1,2,3,3,2.0,4.0,4.0,7.779559027777778,240,0.22916666666666666
32,No,Travel_Rarely,Research & Development,1,4,Medical,734,Male,5,Research Director,Married,191890,0.0,12,1,4.0,3,3,1,2,3,3,3.0,2.0,2.0,10.40615181992337,232,1.0
39,No,Non-Travel,Research & Development,29,2,Life Sciences,735,Male,2,Sales Executive,Married,38750,3.0,15,0,13.0,3,6,0,5,3,3,3.0,3.0,3.0,6.613607624360762,239,0.0
25,No,Travel_Rarely,Research & Development,7,4,Life Sciences,736,Male,1,Sales Executive,Married,22160,2.0,13,3,6.0,2,3,1,2,2,3,1.0,3.0,3.0,7.2260580912863075,241,0.004149377593360996
52,No,Travel_Frequently,Research & Development,2,1,Life Sciences,737,Male,2,Sales Executive,Married,117130,2.0,14,0,24.0,2,5,0,2,3,3,4.0,3.0,2.0,9.105581340834505,237,1.0
43,No,Travel_Rarely,Research & Development,2,2,Medical,738,Male,1,Laboratory Technician,Single,78610,1.0,14,2,20.0,1,20,1,8,3,3,1.0,3.0,1.0,9.720646591970123,238,1.0
27,No,Travel_Rarely,Research & Development,2,4,Life Sciences,739,Male,1,Human Resources,Married,37080,1.0,16,2,6.0,2,6,4,4,3,3,4.0,4.0,3.0,10.324486531986532,231,1.0
27,Yes,Travel_Rarely,Research & Development,2,5,Life Sciences,740,Female,1,Research Scientist,Single,137700,1.0,18,1,8.0,3,8,7,7,4,3,4.0,3.0,3.0,9.997716689718764,241,1.0
26,No,Travel_Rarely,Research & Development,2,2,Other,741,Male,3,Laboratory Technician,Single,53040,0.0,20,1,5.0,2,4,1,1,3,4,1.0,4.0,3.0,6.296890123456791,225,0.0
42,No,Travel_Rarely,Sales,23,3,Marketing,742,Female,3,Research Scientist,Married,26420,0.0,13,1,21.0,3,20,0,9,3,3,3.0,1.0,3.0,6.075256680731364,237,0.0
52,No,Travel_Rarely,Research & Development,5,2,Life Sciences,743,Female,1,Healthcare Representative,Married,27590,9.0,18,1,12.0,6,5,0,4,3,3,3.0,1.0,1.0,6.478247044917258,235,0.0
37,No,Travel_Rarely,Research & Development,20,5,Life Sciences,744,Male,2,Manager,Single,68040,4.0,13,1,8.0,1,3,0,2,3,3,1.0,3.0,3.0,7.522206521739131,230,0.06956521739130435
35,No,Travel_Frequently,Research & Development,6,4,Medical,745,Female,2,Research Director,Single,61420,2.0,15,1,10.0,2,2,2,2,3,3,3.0,4.0,3.0,7.686039855072464,230,0.13043478260869565
25,No,Travel_Rarely,Research & Development,1,4,Medical,746,Male,2,Sales Executive,Married,25000,4.0,14,2,7.0,2,3,0,2,1,3,1.0,4.0,2.0,7.972668128654971,228,0.45614035087719296
26,No,Travel_Rarely,Research & Development,29,4,Life Sciences,747,Male,1,Research Scientist,Single,63890,0.0,22,0,8.0,2,7,0,7,2,4,3.0,1.0,3.0,6.805875788452208,229,0.0
29,No,Travel_Rarely,Sales,9,3,Life Sciences,748,Male,1,Laboratory Technician,Single,111030,1.0,12,0,10.0,5,10,0,9,2,3,2.0,1.0,2.0,6.217927616413093,241,0.0
49,Yes,Travel_Frequently,Sales,6,5,Medical,749,Female,2,Healthcare Representative,Single,23420,3.0,18,0,20.0,2,4,1,3,3,3,1.0,1.0,3.0,7.083067226890757,238,0.0
29,Yes,Travel_Frequently,Sales,3,2,Marketing,750,Female,2,Laboratory Technician,Single,68110,0.0,15,1,9.0,2,8,7,7,3,3,3.0,4.0,3.0,8.584576661814653,229,0.9781659388646288
54,No,Travel_Rarely,Sales,1,3,Medical,751,Female,2,Manager,Single,22970,6.0,18,2,29.0,2,20,12,7,2,3,4.0,4.0,2.0,6.19813768115942,230,0.0
58,No,Travel_Rarely,Sales,22,3,Life Sciences,752,Female,2,Laboratory Technician,Married,24500,3.0,12,1,32.0,2,9,1,5,3,3,4.0,1.0,3.0,10.612399503161699,246,1.0
55,No,Travel_Rarely,Research & Development,7,3,Life Sciences,753,Female,3,Research Scientist,Divorced,50930,2.0,16,1,31.0,3,7,0,0,3,3,2.0,4.0,4.0,7.483309489747258,233,0.02145922746781116
36,No,Travel_Rarely,Research & Development,1,3,Medical,754,Male,2,Sales Executive,Single,53090,3.0,13,0,15.0,5,5,0,1,3,3,1.0,2.0,3.0,9.401894586894588,234,1.0
31,Yes,Travel_Frequently,Sales,4,3,Life Sciences,755,Male,2,Manager,Single,30570,1.0,19,0,1.0,3,1,0,0,3,3,2.0,3.0,3.0,7.30347337962963,240,0.008333333333333333
30,No,Travel_Rarely,Sales,3,3,Life Sciences,756,Male,3,Sales Executive,Divorced,51210,7.0,13,0,8.0,4,3,0,2,3,3,4.0,1.0,3.0,7.53879931972789,245,0.044897959183673466
31,No,Travel_Rarely,Research & Development,1,3,Medical,757,Male,1,Laboratory Technician,Single,168560,3.0,12,1,9.0,3,3,1,0,3,3,1.0,2.0,4.0,7.2914336158192095,236,0.00847457627118644
34,No,Travel_Frequently,Sales,2,1,Marketing,758,Female,5,Manager,Divorced,26860,5.0,11,0,10.0,3,4,1,3,4,3,4.0,1.0,3.0,7.603156676413255,228,0.08333333333333333
31,Yes,Travel_Rarely,Sales,20,3,Technical Degree,759,Male,1,Research Scientist,Single,61800,1.0,14,1,1.0,2,1,0,0,1,3,1.0,2.0,4.0,8.038707264957264,234,0.5256410256410257
27,No,Travel_Rarely,Human Resources,11,4,Medical,760,Male,4,Sales Executive,Married,66320,0.0,16,0,6.0,3,5,1,4,3,3,2.0,1.0,4.0,7.189699359853681,243,0.0
36,No,Travel_Rarely,Sales,1,3,Marketing,761,Male,2,Research Scientist,Single,35050,1.0,12,2,10.0,2,10,1,8,2,3,1.0,4.0,2.0,6.329309056956116,238,0.0
36,No,Travel_Rarely,Research & Development,24,3,Other,762,Female,3,Research Director,Married,63970,4.0,14,1,11.0,3,3,0,2,3,3,3.0,1.0,2.0,7.316132653061226,245,0.004081632653061225
47,No,Travel_Rarely,Research & Development,23,4,Life Sciences,763,Female,2,Sales Executive,Married,62740,7.0,14,2,17.0,0,6,1,2,3,3,1.0,4.0,2.0,7.789321378340365,237,0.21940928270042195
25,Yes,Travel_Rarely,Sales,16,4,Life Sciences,764,Male,2,Research Scientist,Married,198590,3.0,19,0,6.0,3,3,2,2,2,3,1.0,1.0,3.0,7.221421706516644,237,0.0
37,No,Non-Travel,Sales,8,4,Medical,765,Male,1,Healthcare Representative,Single,75870,0.0,22,1,7.0,5,6,1,3,3,4,3.0,3.0,1.0,7.603537195994278,233,0.10300429184549356
56,No,Travel_Rarely,Research & Development,10,4,Other,766,Male,2,Sales Representative,Married,42580,2.0,16,0,5.0,2,3,1,0,3,3,1.0,1.0,4.0,6.623406369731801,232,0.0
47,No,Travel_Rarely,Research & Development,3,2,Medical,767,Male,2,Laboratory Technician,Married,43640,3.0,11,1,26.0,3,20,5,6,3,3,1.0,3.0,4.0,6.299673812816966,241,0.0
24,No,Travel_Rarely,Research & Development,5,1,Other,768,Male,1,Manufacturing Director,Married,43350,1.0,15,1,5.0,5,5,0,3,3,3,4.0,3.0,3.0,9.67537900188324,236,1.0
32,No,Travel_Rarely,Sales,4,3,Marketing,769,Male,1,Research Scientist,Married,53260,4.0,14,1,7.0,2,4,0,3,3,3,4.0,4.0,2.0,7.485165260196905,237,0.0379746835443038
34,No,Travel_Rarely,Research & Development,9,2,Medical,770,Male,1,Sales Executive,Married,32800,5.0,13,0,7.0,3,5,0,2,3,3,4.0,2.0,2.0,6.101879588839941,227,0.0
41,No,Travel_Rarely,Research & Development,26,3,Medical,771,Female,3,Sales Executive,Married,54850,2.0,17,2,7.0,2,4,0,3,3,3,2.0,3.0,2.0,10.499181527206218,243,1.0
40,No,Non-Travel,Sales,3,2,Life Sciences,772,Male,1,Sales Executive,Divorced,43420,3.0,11,1,11.0,6,8,0,7,2,3,3.0,3.0,4.0,6.390747584541064,230,0.0
31,No,Travel_Rarely,Research & Development,16,3,Medical,773,Male,2,Human Resources,Divorced,27820,1.0,19,1,13.0,5,13,9,9,3,3,1.0,4.0,3.0,6.676340479483632,241,0.0
46,Yes,Travel_Rarely,Research & Development,18,1,Medical,774,Male,1,Manufacturing Director,Divorced,59800,4.0,11,1,28.0,2,7,4,3,3,3,1.0,4.0,4.0,6.667140522875817,238,0.0
39,Yes,Non-Travel,Research & Development,2,4,Medical,775,Male,2,Manufacturing Director,Single,43810,2.0,15,2,11.0,1,1,0,0,2,3,1.0,1.0,4.0,9.4125971650663,243,1.0
31,Yes,Travel_Frequently,Sales,2,3,Medical,776,Male,2,Sales Executive,Single,25720,1.0,13,3,10.0,3,10,4,7,3,3,3.0,2.0,3.0,6.8077704997574,229,0.0
45,No,Travel_Rarely,Sales,10,2,Marketing,777,Male,1,Sales Executive,Divorced,38330,2.0,14,0,24.0,1,7,0,7,3,3,2.0,1.0,3.0,10.501073286052009,235,1.0
31,No,Travel_Rarely,Research & Development,16,4,Life Sciences,778,Male,3,Human Resources,Single,42440,9.0,13,0,8.0,3,3,0,2,3,3,4.0,2.0,3.0,6.649557522123895,226,0.0
31,Yes,Travel_Frequently,Research & Development,7,4,Life Sciences,779,Male,1,Laboratory Technician,Married,65000,6.0,23,1,7.0,5,2,2,2,3,4,2.0,4.0,1.0,10.308444215820762,243,1.0
45,No,Travel_Rarely,Research & Development,1,2,Life Sciences,780,Female,1,Research Scientist,Married,184300,4.0,12,1,10.0,5,3,1,2,3,3,2.0,4.0,4.0,10.611550332383665,234,1.0
48,No,Travel_Rarely,Research & Development,24,3,Technical Degree,781,Male,2,Research Scientist,Divorced,16010,4.0,12,0,15.0,3,2,2,2,3,3,3.0,1.0,3.0,7.119044917257683,235,0.0
34,Yes,Travel_Rarely,Research & Development,7,4,Medical,782,Male,2,Research Scientist,Married,26940,1.0,16,1,2.0,3,2,2,2,3,3,1.0,3.0,3.0,7.405662393162394,234,0.03418803418803419
40,No,Non-Travel,Research & Development,25,4,Other,783,Female,1,Sales Executive,Divorced,31490,2.0,15,1,16.0,1,9,4,8,2,3,4.0,2.0,3.0,8.033875114784205,242,0.5702479338842975
28,No,Travel_Rarely,Research & Development,1,2,Technical Degree,784,Female,1,Research Scientist,Single,176390,0.0,13,1,6.0,0,5,1,3,3,3,4.0,1.0,3.0,6.488941344778254,233,0.0
44,No,Non-Travel,Research & Development,5,3,Life Sciences,785,Male,1,Laboratory Technician,Single,23190,3.0,18,0,7.0,4,5,0,3,2,3,3.0,3.0,3.0,6.603619565217391,230,0.0
53,No,Travel_Rarely,Research & Development,2,4,Technical Degree,786,Male,2,Manager,Single,116910,4.0,20,0,35.0,2,9,8,8,3,4,4.0,2.0,2.0,6.909737654320987,234,0.0
49,No,Travel_Rarely,Research & Development,7,3,Life Sciences,787,Male,3,Laboratory Technician,Married,53240,2.0,19,0,20.0,2,3,1,2,1,3,1.0,3.0,2.0,6.783873905025358,241,0.0
40,No,Travel_Rarely,Research & Development,2,4,Life Sciences,788,Male,3,Laboratory Technician,Divorced,167520,2.0,18,1,8.0,3,3,1,2,3,3,3.0,3.0,4.0,6.513810185185185,240,0.0
44,No,Travel_Rarely,Research & Development,5,1,Other,789,Male,3,Research Scientist,Single,52280,1.0,13,0,6.0,2,5,1,3,4,3,4.0,2.0,2.0,6.923727231329691,244,0.0
33,No,Travel_Frequently,Human Resources,10,3,Medical,790,Female,2,Sales Executive,Married,27000,0.0,14,3,5.0,2,4,0,3,3,3,4.0,1.0,3.0,7.28843487394958,238,0.02100840336134454
34,No,Travel_Rarely,Research & Development,10,4,Life Sciences,791,Female,1,Sales Representative,Single,192460,3.0,15,1,15.0,5,13,3,12,3,3,4.0,1.0,3.0,6.880241290018833,236,0.0
30,No,Travel_Rarely,Sales,1,2,Technical Degree,792,Male,1,Laboratory Technician,Married,25060,8.0,22,0,4.0,3,2,2,2,3,4,4.0,3.0,2.0,6.058786610878662,239,0.0
42,No,Travel_Frequently,Research & Development,8,4,Medical,793,Female,1,Sales Executive,Single,60620,1.0,22,2,12.0,2,12,5,8,3,4,1.0,4.0,3.0,7.300039158100832,227,0.0
44,No,Travel_Frequently,Research & Development,5,3,Life Sciences,794,Female,5,Manufacturing Director,Married,43820,7.0,16,2,11.0,2,1,0,0,3,3,1.0,3.0,2.0,7.579750712250712,234,0.06837606837606838
30,No,Non-Travel,Research & Development,8,3,Life Sciences,795,Male,1,Manufacturing Director,Divorced,21430,1.0,17,1,1.0,2,1,0,0,3,3,3.0,3.0,2.0,6.094781400966184,230,0.0
57,No,Travel_Rarely,Sales,2,1,Life Sciences,796,Male,3,Research Scientist,Married,61620,0.0,14,0,13.0,5,12,2,8,2,3,2.0,3.0,2.0,7.580286231884057,230,0.08260869565217391
49,No,Travel_Rarely,Research & Development,7,3,Technical Degree,797,Female,2,Sales Executive,Divorced,50940,3.0,15,0,29.0,5,8,0,7,3,3,3.0,2.0,3.0,6.893671139359699,236,0.0
34,No,Travel_Frequently,Research & Development,2,4,Medical,798,Female,2,Sales Representative,Divorced,68770,7.0,20,0,16.0,3,14,6,9,3,4,2.0,1.0,2.0,6.305397865114023,229,0.0
28,Yes,Travel_Frequently,Research & Development,2,3,Medical,799,Male,1,Research Scientist,Married,22740,3.0,20,1,5.0,5,3,1,2,3,4,1.0,3.0,4.0,6.538028233151183,244,0.0
29,Yes,Travel_Frequently,Research & Development,28,3,Medical,800,Female,5,Research Scientist,Single,44340,2.0,17,3,7.0,1,5,0,0,3,3,1.0,2.0,1.0,7.796020804755372,243,0.24691358024691357
34,Yes,Travel_Rarely,Research & Development,7,1,Medical,801,Male,1,Research Scientist,Single,62880,0.0,15,1,16.0,2,15,10,10,3,3,1.0,2.0,4.0,8.512823691460056,242,0.9669421487603306
35,No,Travel_Rarely,Sales,7,4,Other,802,Female,4,Healthcare Representative,Married,25530,1.0,14,1,1.0,4,1,0,0,2,3,4.0,3.0,3.0,6.602291972589329,227,0.0
24,Yes,Travel_Frequently,Sales,3,3,Life Sciences,803,Male,2,Research Scientist,Single,76540,2.0,17,1,4.0,3,0,0,0,2,3,2.0,1.0,2.0,8.521810920362421,233,0.9699570815450643
24,No,Non-Travel,Research & Development,10,3,Life Sciences,804,Female,2,Manager,Married,51600,1.0,17,1,1.0,3,1,0,0,1,3,4.0,2.0,3.0,7.350506741050674,239,0.016736401673640166
44,No,Travel_Frequently,Research & Development,5,2,Medical,805,Female,2,Research Scientist,Single,171590,5.0,22,1,16.0,1,2,2,2,2,4,2.0,3.0,2.0,10.292641746684955,243,1.0
29,No,Travel_Rarely,Sales,10,2,Life Sciences,806,Female,1,Sales Executive,Divorced,128080,1.0,13,0,10.0,6,10,0,4,3,3,3.0,3.0,3.0,7.03019090077732,243,0.0
30,No,Travel_Rarely,Research & Development,1,2,Life Sciences,807,Male,3,Sales Executive,Divorced,102210,0.0,19,1,6.0,2,5,1,3,3,3,3.0,3.0,4.0,6.101496786042241,242,0.0
55,No,Travel_Rarely,Sales,20,3,Marketing,808,Male,2,Research Scientist,Married,47790,0.0,14,1,4.0,6,3,1,2,3,3,4.0,3.0,3.0,10.69115721040189,235,1.0
